ask_price,ask_whole_lot_volume,ask_lot_volume,bid_price,bid_whole_lot_volume,bit_lot_volume,close_price,close_volume
37518.70000,3,3.000,37518.60000,1,1.000,37518.30000,0.00913046
37518.30000,1,1.000,37518.20000,1,1.000,37518.30000,0.00913046
37518.30000,5,5.000,37518.20000,1,1.000,37518.30000,0.00913046
37506.20000,1,1.000,37506.10000,2,2.000,37503.00000,0.79565998
37506.30000,1,1.000,37506.20000,1,1.000,37503.00000,0.79565998
37495.20000,1,1.000,37495.10000,1,1.000,37503.00000,0.79565998
37483.60000,1,1.000,37483.50000,2,2.000,37503.00000,0.79565998
37483.60000,1,1.000,37483.50000,2,2.000,37503.00000,0.79565998
37499.70000,1,1.000,37483.90000,2,2.000,37503.00000,0.79565998
37527.80000,1,1.000,37517.30000,1,1.000,37503.00000,0.79565998
37530.90000,1,1.000,37527.00000,1,1.000,37517.40000,0.00000607
37530.90000,1,1.000,37530.80000,2,2.000,37517.40000,0.00000607
37530.90000,1,1.000,37530.80000,2,2.000,37517.40000,0.00000607
37530.90000,1,1.000,37530.80000,2,2.000,37517.40000,0.00000607
37545.00000,1,1.000,37531.00000,1,1.000,37517.40000,0.00000607
37546.80000,5,5.000,37546.70000,1,1.000,37517.40000,0.00000607
37529.80000,1,1.000,37518.70000,1,1.000,37517.40000,0.00000607
37531.60000,1,1.000,37522.60000,1,1.000,37517.40000,0.00000607
37538.60000,1,1.000,37523.30000,1,1.000,37517.40000,0.00000607
37538.60000,1,1.000,37523.30000,1,1.000,37517.40000,0.00000607
37533.10000,1,1.000,37524.00000,1,1.000,37517.40000,0.00000607
37516.80000,1,1.000,37510.10000,1,1.000,37517.40000,0.00000607
37489.30000,1,1.000,37476.50000,1,1.000,37517.40000,0.00000607
37491.60000,1,1.000,37491.50000,2,2.000,37517.40000,0.00000607
37498.20000,1,1.000,37497.00000,2,2.000,37517.40000,0.00000607
37498.20000,1,1.000,37497.00000,2,2.000,37517.40000,0.00000607
37489.00000,1,1.000,37487.20000,1,1.000,37517.40000,0.00000607
37508.60000,1,1.000,37493.10000,1,1.000,37517.40000,0.00000607
37501.70000,1,1.000,37490.50000,1,1.000,37517.40000,0.00000607
37500.60000,1,1.000,37496.60000,1,1.000,37517.40000,0.00000607
37500.60000,1,1.000,37493.90000,1,1.000,37517.40000,0.00000607
37493.60000,2,2.000,37493.50000,1,1.000,37517.40000,0.00000607
37493.60000,3,3.000,37493.50000,1,1.000,37517.40000,0.00000607
37493.60000,3,3.000,37493.50000,1,1.000,37517.40000,0.00000607
37493.60000,10,10.000,37493.50000,1,1.000,37517.40000,0.00000607
37493.60000,7,7.000,37493.50000,1,1.000,37517.40000,0.00000607
37479.70000,1,1.000,37479.50000,2,2.000,37467.30000,0.02661800
37493.50000,3,3.000,37467.30000,1,1.000,37467.30000,0.02661800
37479.80000,1,1.000,37479.70000,1,1.000,37467.30000,0.02661800
37485.80000,1,1.000,37472.90000,1,1.000,37467.30000,0.02661800
37479.60000,1,1.000,37472.90000,1,1.000,37467.30000,0.02661800
37489.20000,1,1.000,37485.50000,1,1.000,37467.30000,0.02661800
37470.20000,1,1.000,37468.30000,1,1.000,37467.30000,0.02661800
37480.90000,1,1.000,37480.80000,2,2.000,37467.30000,0.02661800
37484.80000,1,1.000,37483.70000,1,1.000,37467.30000,0.02661800
37484.80000,1,1.000,37480.90000,1,1.000,37480.80000,0.03279260
37484.60000,1,1.000,37476.40000,1,1.000,37480.80000,0.03279260
37490.00000,1,1.000,37489.90000,3,3.000,37487.50000,0.00053614
37484.60000,1,1.000,37474.60000,1,1.000,37487.50000,0.00053614
37476.10000,1,1.000,37474.60000,1,1.000,37487.50000,0.00053614
37483.20000,1,1.000,37471.40000,1,1.000,37487.50000,0.00053614
37487.10000,1,1.000,37476.60000,1,1.000,37487.50000,0.00053614
37490.00000,1,1.000,37483.50000,1,1.000,37487.50000,0.00053614
37490.00000,1,1.000,37489.90000,2,2.000,37487.50000,0.00053614
37490.00000,1,1.000,37489.90000,3,3.000,37487.50000,0.00053614
37490.00000,1,1.000,37489.90000,6,6.000,37487.50000,0.00053614
37490.00000,1,1.000,37489.90000,6,6.000,37487.50000,0.00053614
37490.00000,1,1.000,37489.90000,6,6.000,37487.50000,0.00053614
37544.10000,1,1.000,37526.90000,1,1.000,37502.40000,0.00100000
37546.10000,1,1.000,37531.40000,1,1.000,37502.40000,0.00100000
37545.80000,3,3.000,37545.70000,1,1.000,37545.70000,0.06976514
37545.80000,3,3.000,37545.70000,1,1.000,37545.70000,0.06976514
37543.90000,1,1.000,37525.60000,1,1.000,37545.70000,0.06818063
37543.80000,1,1.000,37525.70000,1,1.000,37545.70000,0.06818063
37550.00000,1,1.000,37549.90000,2,2.000,37542.00000,0.03995120
37550.00000,1,1.000,37549.90000,2,2.000,37542.00000,0.03995120
37550.00000,1,1.000,37549.90000,2,2.000,37542.00000,0.03995120
37550.00000,1,1.000,37549.90000,2,2.000,37542.00000,0.03995120
37550.00000,2,2.000,37544.70000,1,1.000,37542.00000,0.03995120
37550.00000,2,2.000,37544.70000,1,1.000,37542.00000,0.03995120
37550.00000,1,1.000,37545.10000,1,1.000,37550.00000,0.03994684
37550.00000,1,1.000,37545.50000,1,1.000,37550.00000,0.03994684
37550.00000,1,1.000,37549.90000,3,3.000,37550.00000,0.03994684
37550.00000,1,1.000,37549.90000,5,5.000,37550.00000,0.03994684
37550.00000,1,1.000,37549.90000,6,6.000,37550.00000,0.03995610
37596.80000,1,1.000,37584.00000,1,1.000,37550.30000,0.00000009
37596.80000,1,1.000,37582.20000,1,1.000,37550.30000,0.00000009
37613.90000,1,1.000,37606.20000,1,1.000,37593.50000,0.37220000
37613.90000,1,1.000,37613.30000,1,1.000,37593.50000,0.37220000
37622.10000,1,1.000,37605.00000,1,1.000,37593.50000,0.37220000
37622.10000,1,1.000,37603.90000,1,1.000,37593.50000,0.37220000
37618.40000,1,1.000,37604.00000,1,1.000,37593.50000,0.37220000
37616.50000,1,1.000,37606.00000,1,1.000,37593.50000,0.37220000
37619.50000,1,1.000,37613.00000,1,1.000,37593.50000,0.37220000
37620.70000,1,1.000,37611.40000,1,1.000,37593.50000,0.37220000
37622.10000,1,1.000,37622.00000,2,2.000,37593.50000,0.37220000
37622.10000,1,1.000,37622.00000,2,2.000,37593.50000,0.37220000
37622.10000,1,1.000,37622.00000,4,4.000,37593.50000,0.37220000
37622.10000,1,1.000,37622.00000,2,2.000,37593.50000,0.37220000
37622.10000,1,1.000,37622.00000,4,4.000,37622.00000,0.00077213
37638.90000,1,1.000,37638.80000,3,3.000,37635.40000,0.01657251
37638.90000,1,1.000,37638.80000,3,3.000,37635.40000,0.01657251
37638.90000,1,1.000,37638.80000,4,4.000,37635.40000,0.01657251
37627.20000,1,1.000,37615.80000,1,1.000,37625.70000,0.00018080
37625.70000,1,1.000,37615.70000,1,1.000,37638.80000,0.03985249
37618.40000,1,1.000,37618.30000,2,2.000,37627.20000,0.03985249
37625.60000,1,1.000,37618.70000,1,1.000,37626.80000,0.03585249
37624.90000,1,1.000,37615.10000,1,1.000,37626.80000,0.03585249
37618.50000,1,1.000,37618.40000,1,1.000,37626.80000,0.03585249
37624.10000,1,1.000,37618.40000,1,1.000,37626.80000,0.03585249
37618.50000,7,7.000,37618.40000,1,1.000,37626.80000,0.03585249
37618.50000,7,7.000,37618.40000,1,1.000,37626.80000,0.03585249
37618.50000,2,2.000,37618.40000,2,2.000,37626.80000,0.03585249
37618.50000,2,2.000,37618.40000,1,1.000,37626.80000,0.03585249
37602.40000,1,1.000,37602.30000,2,2.000,37626.80000,0.03585249
37602.40000,2,2.000,37589.50000,1,1.000,37602.40000,0.03987410
37602.10000,1,1.000,37602.00000,2,2.000,37602.40000,0.03987410
37618.70000,1,1.000,37615.90000,1,1.000,37602.40000,0.03987410
37611.80000,1,1.000,37611.70000,1,1.000,37611.80000,0.00043261
37577.40000,1,1.000,37571.40000,1,1.000,37611.80000,0.00043261
37581.70000,2,2.000,37571.20000,1,1.000,37611.80000,0.00043261
37587.20000,1,1.000,37581.70000,2,2.000,37611.80000,0.00043261
37597.50000,1,1.000,37587.30000,1,1.000,37611.80000,0.00043261
37597.50000,1,1.000,37586.60000,1,1.000,37611.80000,0.00043261
37597.50000,1,1.000,37586.70000,1,1.000,37611.80000,0.00043261
37597.50000,1,1.000,37578.70000,1,1.000,37611.80000,0.00043261
37598.10000,1,1.000,37592.60000,2,2.000,37611.80000,0.00043261
37599.70000,1,1.000,37594.70000,1,1.000,37611.80000,0.00043261
37596.20000,1,1.000,37592.10000,1,1.000,37611.80000,0.00043261
37596.70000,1,1.000,37592.10000,1,1.000,37611.80000,0.00043261
37602.40000,1,1.000,37592.60000,1,1.000,37611.80000,0.00043261
37601.00000,1,1.000,37592.20000,1,1.000,37611.80000,0.00043261
37600.10000,1,1.000,37596.90000,1,1.000,37611.80000,0.00043261
37602.40000,1,1.000,37602.30000,1,1.000,37611.80000,0.00043261
37602.40000,1,1.000,37602.30000,1,1.000,37611.80000,0.00043261
37602.30000,1,1.000,37600.20000,1,1.000,37600.20000,0.02168064
37602.30000,1,1.000,37600.20000,1,1.000,37600.20000,0.02168064
37602.30000,1,1.000,37600.20000,1,1.000,37600.20000,0.02168064
37579.60000,1,1.000,37577.70000,1,1.000,37600.20000,0.02168064
37579.50000,1,1.000,37577.70000,1,1.000,37600.20000,0.02168064
37560.70000,3,3.000,37547.80000,1,1.000,37600.20000,0.02168064
37535.30000,1,1.000,37535.20000,1,1.000,37600.20000,0.02168064
37546.10000,1,1.000,37546.00000,1,1.000,37600.20000,0.02168064
37545.50000,1,1.000,37534.60000,1,1.000,37535.30000,0.10494568
37545.30000,1,1.000,37534.80000,2,2.000,37535.30000,0.10494568
37551.60000,1,1.000,37536.00000,1,1.000,37535.30000,0.10494568
37555.00000,1,1.000,37550.70000,3,3.000,37535.30000,0.10494568
37564.10000,1,1.000,37549.30000,1,1.000,37535.30000,0.10494568
37560.90000,1,1.000,37549.20000,1,1.000,37535.30000,0.10494568
37563.90000,1,1.000,37549.70000,1,1.000,37535.30000,0.10494568
37581.00000,1,1.000,37574.50000,2,2.000,37535.30000,0.10494568
37563.90000,1,1.000,37554.10000,1,1.000,37535.30000,0.10494568
37570.10000,1,1.000,37555.40000,3,3.000,37535.30000,0.10494568
37561.80000,1,1.000,37556.90000,1,1.000,37535.30000,0.10494568
37576.90000,1,1.000,37566.10000,1,1.000,37576.90000,0.00600000
37576.90000,1,1.000,37564.30000,1,1.000,37572.60000,0.00038015
37573.00000,1,1.000,37564.20000,1,1.000,37576.90000,0.00600000
37573.00000,1,1.000,37564.50000,1,1.000,37576.90000,0.00600000
37573.00000,1,1.000,37563.90000,1,1.000,37576.90000,0.00600000
37591.60000,1,1.000,37585.40000,1,1.000,37576.90000,0.00600000
37578.00000,1,1.000,37565.60000,1,1.000,37576.90000,0.00600000
37593.00000,1,1.000,37589.50000,1,1.000,37576.90000,0.00600000
37592.10000,5,5.000,37587.00000,1,1.000,37576.90000,0.00600000
37594.70000,1,1.000,37591.50000,1,1.000,37576.90000,0.00600000
37594.70000,1,1.000,37591.50000,1,1.000,37576.90000,0.00600000
37611.30000,1,1.000,37595.50000,1,1.000,37592.70000,0.00238278
37611.30000,1,1.000,37598.60000,1,1.000,37592.70000,0.00238278
37598.60000,1,1.000,37582.30000,1,1.000,37592.70000,0.00238278
37594.30000,1,1.000,37585.70000,1,1.000,37592.70000,0.00238278
37594.30000,1,1.000,37585.70000,1,1.000,37592.70000,0.00238278
37590.50000,1,1.000,37581.60000,1,1.000,37592.70000,0.00238278
37591.80000,1,1.000,37581.90000,1,1.000,37592.70000,0.00238278
37593.20000,1,1.000,37582.20000,1,1.000,37592.70000,0.00238278
37593.20000,1,1.000,37588.00000,1,1.000,37592.70000,0.00238278
37594.90000,1,1.000,37586.70000,1,1.000,37587.90000,0.00000254
37593.80000,1,1.000,37587.20000,1,1.000,37587.90000,0.00000254
37593.80000,1,1.000,37587.20000,1,1.000,37587.90000,0.00000254
37599.00000,1,1.000,37594.50000,1,1.000,37597.10000,0.01396171
37599.00000,1,1.000,37598.90000,3,3.000,37597.10000,0.01396171
37599.00000,2,2.000,37598.90000,2,2.000,37597.10000,0.01396171
37599.00000,2,2.000,37598.90000,2,2.000,37597.10000,0.01396171
37597.10000,1,1.000,37587.60000,1,1.000,37591.90000,0.52312000
37597.10000,1,1.000,37587.60000,1,1.000,37591.90000,0.52312000
37585.40000,1,1.000,37572.50000,1,1.000,37591.90000,0.52312000
37577.30000,1,1.000,37566.40000,1,1.000,37577.90000,0.07400000
37579.80000,1,1.000,37566.40000,1,1.000,37577.90000,0.07400000
37577.20000,1,1.000,37570.70000,1,1.000,37575.50000,0.00010638
37577.90000,1,1.000,37574.50000,1,1.000,37575.50000,0.00010638
37577.90000,1,1.000,37574.40000,1,1.000,37575.50000,0.00010638
37579.80000,1,1.000,37572.70000,1,1.000,37577.90000,0.01400000
37589.50000,1,1.000,37584.80000,1,1.000,37577.90000,0.01400000
37594.30000,1,1.000,37591.40000,1,1.000,37594.80000,0.00700000
37594.70000,2,2.000,37591.40000,1,1.000,37594.80000,0.00700000
37595.00000,1,1.000,37594.90000,3,3.000,37595.00000,0.00758291
37595.00000,1,1.000,37594.90000,3,3.000,37595.00000,0.00758291
37595.00000,1,1.000,37594.90000,3,3.000,37595.00000,0.00758291
37613.60000,1,1.000,37606.90000,1,1.000,37595.00000,0.00758291
37613.60000,1,1.000,37607.20000,1,1.000,37595.00000,0.00758291
37605.60000,1,1.000,37601.10000,1,1.000,37595.00000,0.00758291
37615.20000,1,1.000,37605.40000,1,1.000,37595.00000,0.00758291
37612.70000,1,1.000,37605.30000,1,1.000,37595.00000,0.00758291
37614.30000,1,1.000,37605.30000,1,1.000,37595.00000,0.00758291
37615.20000,1,1.000,37610.50000,1,1.000,37595.00000,0.00758291
37615.30000,1,1.000,37610.90000,1,1.000,37615.20000,0.00108358
37615.30000,1,1.000,37611.10000,1,1.000,37611.10000,0.00200000
37610.60000,1,1.000,37605.20000,1,1.000,37611.10000,0.00200000
37599.30000,1,1.000,37596.70000,1,1.000,37611.10000,0.00200000
37597.60000,1,1.000,37589.60000,1,1.000,37611.10000,0.00200000
37597.20000,1,1.000,37590.90000,1,1.000,37611.10000,0.00200000
37581.20000,1,1.000,37579.80000,1,1.000,37611.10000,0.00200000
37579.90000,2,2.000,37579.80000,1,1.000,37579.90000,0.00000071
37581.20000,1,1.000,37579.80000,1,1.000,37611.10000,0.00200000
37583.00000,1,1.000,37579.80000,1,1.000,37579.90000,0.00000071
37580.90000,1,1.000,37579.90000,1,1.000,37579.90000,0.00000071
37583.10000,1,1.000,37580.10000,1,1.000,37579.90000,0.00000071
37583.10000,1,1.000,37580.10000,1,1.000,37579.90000,0.00000071
37583.80000,1,1.000,37580.10000,1,1.000,37579.90000,0.00000071
37599.60000,1,1.000,37582.00000,1,1.000,37579.90000,0.00000071
37599.60000,1,1.000,37582.40000,1,1.000,37579.90000,0.00000071
37595.90000,1,1.000,37583.30000,1,1.000,37579.90000,0.00000071
37595.90000,1,1.000,37583.30000,1,1.000,37579.90000,0.00000071
37610.90000,1,1.000,37606.90000,1,1.000,37579.90000,0.00000071
37610.90000,1,1.000,37606.90000,1,1.000,37579.90000,0.00000071
37623.10000,1,1.000,37608.60000,1,1.000,37579.90000,0.00000071
37623.10000,1,1.000,37608.60000,1,1.000,37579.90000,0.00000071
37618.90000,1,1.000,37609.00000,1,1.000,37579.90000,0.00000071
37617.90000,1,1.000,37609.10000,1,1.000,37579.90000,0.00000071
37621.10000,1,1.000,37609.10000,1,1.000,37579.90000,0.00000071
37619.50000,1,1.000,37611.50000,1,1.000,37579.90000,0.00000071
37620.70000,1,1.000,37611.50000,1,1.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,3,3.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,2,2.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,5,5.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,2,2.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,9,9.000,37579.90000,0.00000071
37623.10000,1,1.000,37623.00000,9,9.000,37623.00000,0.00057910
37632.80000,1,1.000,37632.70000,8,8.000,37623.10000,0.08544838
37632.80000,1,1.000,37632.70000,8,8.000,37623.10000,0.08544838
37632.80000,1,1.000,37632.70000,8,8.000,37623.10000,0.08544838
37632.80000,1,1.000,37632.70000,8,8.000,37623.10000,0.08544838
37650.00000,1,1.000,37649.90000,8,8.000,37638.80000,0.00000001
37650.00000,1,1.000,37649.90000,11,11.000,37638.80000,0.00000001
37650.00000,1,1.000,37649.90000,11,11.000,37638.80000,0.00000001
37650.00000,1,1.000,37649.90000,11,11.000,37638.80000,0.00000001
37669.20000,4,4.000,37669.10000,1,1.000,37682.30000,0.02044829
37669.00000,1,1.000,37659.80000,2,2.000,37682.30000,0.02044829
37669.00000,7,7.000,37667.10000,1,1.000,37667.20000,0.00216089
37665.20000,1,1.000,37665.10000,1,1.000,37667.20000,0.00216089
37669.20000,1,1.000,37667.20000,1,1.000,37667.20000,0.00216089
37683.60000,1,1.000,37670.00000,1,1.000,37676.40000,0.00290000
37681.80000,1,1.000,37670.90000,1,1.000,37676.40000,0.00290000
37683.80000,2,2.000,37683.70000,1,1.000,37683.80000,0.00341050
37683.80000,7,7.000,37683.70000,1,1.000,37683.80000,0.00341050
37683.80000,7,7.000,37683.70000,1,1.000,37683.80000,0.00341050
37653.70000,3,3.000,37644.50000,1,1.000,37672.90000,0.17396824
37639.50000,1,1.000,37627.10000,1,1.000,37672.90000,0.17396824
37653.90000,1,1.000,37642.60000,1,1.000,37638.80000,0.03876793
37653.90000,1,1.000,37642.60000,1,1.000,37638.80000,0.03876793
37656.30000,1,1.000,37656.20000,1,1.000,37657.20000,0.08825307
37660.00000,1,1.000,37659.90000,1,1.000,37657.20000,0.08825307
37660.00000,1,1.000,37659.90000,1,1.000,37657.20000,0.08825307
37660.00000,1,1.000,37659.90000,1,1.000,37657.20000,0.08825307
37654.00000,1,1.000,37642.40000,1,1.000,37660.00000,0.00644823
37660.00000,7,7.000,37659.90000,1,1.000,37660.00000,0.00644823
37660.00000,1,1.000,37653.70000,2,2.000,37653.70000,0.02775032
37660.00000,1,1.000,37653.80000,1,1.000,37653.70000,0.02775032
37660.00000,1,1.000,37659.90000,1,1.000,37653.70000,0.02775032
37660.00000,1,1.000,37659.90000,4,4.000,37653.70000,0.02775032
37660.00000,1,1.000,37659.90000,3,3.000,37653.70000,0.02775032
37645.60000,3,3.000,37645.50000,1,1.000,37660.00000,0.00347505
37645.60000,3,3.000,37645.50000,1,1.000,37660.00000,0.00347505
37645.50000,1,1.000,37636.50000,1,1.000,37645.50000,0.00010621
37650.90000,1,1.000,37636.60000,1,1.000,37645.50000,0.00010621
37658.10000,1,1.000,37650.00000,1,1.000,37645.50000,0.00010621
37657.10000,1,1.000,37649.70000,1,1.000,37645.50000,0.00010621
37660.00000,1,1.000,37650.00000,1,1.000,37645.50000,0.00010621
37638.70000,1,1.000,37635.90000,1,1.000,37638.70000,0.02775950
37638.70000,1,1.000,37635.90000,1,1.000,37638.70000,0.02775950
37638.70000,1,1.000,37627.90000,1,1.000,37638.70000,0.02775950
37638.70000,1,1.000,37638.60000,2,2.000,37635.80000,0.00731535
37638.70000,1,1.000,37637.20000,1,1.000,37635.80000,0.00731535
37638.70000,1,1.000,37638.60000,3,3.000,37635.80000,0.00731535
37638.70000,1,1.000,37638.60000,5,5.000,37635.80000,0.00731535
37638.70000,1,1.000,37638.60000,5,5.000,37635.80000,0.00731535
37660.00000,2,2.000,37659.90000,1,1.000,37659.90000,0.01529673
37660.00000,4,4.000,37659.90000,1,1.000,37659.90000,0.01529673
37656.80000,1,1.000,37651.40000,1,1.000,37659.90000,0.01529673
37650.60000,1,1.000,37649.20000,1,1.000,37659.90000,0.01529673
37640.10000,1,1.000,37635.90000,1,1.000,37632.60000,0.02776593
37659.90000,1,1.000,37649.50000,1,1.000,37632.60000,0.02776593
37659.90000,1,1.000,37651.80000,1,1.000,37632.60000,0.02776593
37660.00000,1,1.000,37655.10000,1,1.000,37632.60000,0.02776593
37660.00000,1,1.000,37659.30000,1,1.000,37655.20000,0.00224926
37660.00000,1,1.000,37659.90000,3,3.000,37655.20000,0.00224926
37660.00000,1,1.000,37659.90000,3,3.000,37655.20000,0.00224926
37660.00000,2,2.000,37659.90000,2,2.000,37655.20000,0.00224926
37660.00000,4,4.000,37659.90000,1,1.000,37655.20000,0.00224926
37660.00000,6,6.000,37659.90000,1,1.000,37655.20000,0.00224926
37659.90000,1,1.000,37654.30000,1,1.000,37655.20000,0.00224926
37659.90000,1,1.000,37654.50000,1,1.000,37659.90000,0.00400000
37660.00000,1,1.000,37659.90000,3,3.000,37659.90000,0.00400000
37660.00000,1,1.000,37659.90000,3,3.000,37659.90000,0.00400000
37656.20000,1,1.000,37653.70000,1,1.000,37659.90000,0.00400000
37658.10000,4,4.000,37658.00000,1,1.000,37659.90000,0.00400000
37657.10000,1,1.000,37652.70000,1,1.000,37659.90000,0.00400000
37657.10000,1,1.000,37652.70000,1,1.000,37659.90000,0.00400000
37659.40000,1,1.000,37653.00000,1,1.000,37659.90000,0.00400000
37658.10000,1,1.000,37652.80000,1,1.000,37659.90000,0.00400000
37657.30000,1,1.000,37650.00000,1,1.000,37650.00000,0.00431015
37650.20000,3,3.000,37650.10000,1,1.000,37650.00000,0.00344822
37658.80000,1,1.000,37650.40000,1,1.000,37650.00000,0.00344822
37660.00000,1,1.000,37655.00000,1,1.000,37650.00000,0.00344822
37660.00000,1,1.000,37659.90000,2,2.000,37650.00000,0.00344822
37660.00000,1,1.000,37655.50000,2,2.000,37650.00000,0.00344822
37660.00000,1,1.000,37659.90000,6,6.000,37650.00000,0.00344822
37660.00000,1,1.000,37659.90000,6,6.000,37650.00000,0.00344822
37660.00000,4,4.000,37659.90000,3,3.000,37660.00000,0.00448868
37660.00000,1,1.000,37659.90000,6,6.000,37650.00000,0.00344822
37660.00000,1,1.000,37659.90000,2,2.000,37660.00000,0.00448868
37660.00000,1,1.000,37659.90000,2,2.000,37660.00000,0.00448868
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.00138768
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.00138768
37660.00000,1,1.000,37659.90000,4,4.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,3,3.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,3,3.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,6,6.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,7,7.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,6,6.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,6,6.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,7,7.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,7,7.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,7,7.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,7,7.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,4,4.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,5,5.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,6,6.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,6,6.000,37659.90000,0.97000000
37660.00000,1,1.000,37659.90000,3,3.000,37659.90000,0.97000000
